CreditScore,Geography,Age,Balance,NumOfProducts,IsActiveMember,Exited
760,Germany,34,121303.77,2,1,No
569,Spain,43,161546.68,2,1,No
661,Spain,35,128415.45,1,0,No
670,France,31,57530.06,1,1,Yes
694,France,38,0.0,2,1,No
728,France,28,142243.54,2,0,No
764,Germany,39,138341.51,1,0,Yes
639,France,32,0.0,2,0,No
683,France,30,0.0,2,1,Yes
663,Spain,30,0.0,3,0,No
826,Spain,41,146466.46,2,0,No
735,Spain,36,0.0,2,0,No
682,France,58,0.0,1,1,No
663,France,39,0.0,2,1,No
562,Spain,29,120307.58,1,1,No
696,France,27,87637.26,2,0,No
850,Spain,38,94652.04,1,1,No
719,France,22,114415.84,1,1,No
804,France,71,0.0,2,1,No
604,France,40,84315.02,1,0,No
782,Spain,27,0.0,2,0,No
512,Germany,42,93955.83,2,0,No
569,France,36,67087.69,1,0,No
597,Germany,22,101528.61,1,0,Yes
753,Germany,30,110824.52,1,1,No
430,France,33,0.0,1,1,No
756,France,28,179960.2,1,0,No
493,France,38,134006.77,1,0,No
777,Germany,37,121532.17,2,1,No
779,Spain,38,0.0,2,1,No
702,Spain,38,0.0,1,1,No
551,France,35,129717.3,2,0,No
749,Germany,22,94762.16,2,1,No
742,Germany,55,155196.17,1,1,Yes
752,Germany,29,129514.99,1,1,No
740,Germany,57,113386.36,2,1,Yes
576,France,24,0.0,1,1,Yes
637,Spain,43,172196.23,1,1,No
724,France,28,97612.12,1,1,No
685,France,20,104719.94,2,0,No
625,France,38,0.0,1,0,No
571,Germany,37,139592.98,3,0,Yes
584,Spain,29,0.0,2,0,No
550,France,22,139096.85,1,0,No
662,Spain,72,140301.72,1,1,No
803,Spain,43,0.0,1,0,No
615,France,66,0.0,2,1,No
481,Spain,39,111233.09,1,1,No
701,France,23,0.0,2,0,No
751,France,29,147737.63,1,1,No
675,France,35,0.0,2,1,No
733,Germany,40,125725.02,2,1,No
822,France,38,128289.7,3,0,Yes
559,France,46,0.0,1,0,Yes
731,Germany,49,88826.07,1,1,Yes
678,France,41,143443.61,1,0,Yes
645,France,68,0.0,4,1,Yes
701,France,29,0.0,2,0,No
554,Spain,26,149134.46,1,1,No
723,France,30,124119.54,1,0,No
766,Germany,44,116822.7,1,0,No
597,France,24,103219.47,1,0,No
574,France,41,0.0,2,0,No
655,Germany,40,81954.6,1,1,Yes
780,Germany,37,95196.26,1,0,Yes
672,Spain,43,0.0,2,1,No
717,France,38,0.0,2,1,No
521,France,32,136555.01,2,1,No
633,France,59,0.0,1,1,No
669,France,39,119452.03,1,1,No
740,France,44,0.0,1,1,Yes
462,Germany,24,69881.09,2,1,No
619,France,39,0.0,2,1,No
665,France,44,0.0,2,1,No
655,Spain,27,0.0,2,0,No
463,Spain,20,204223.03,1,0,No
799,France,63,110314.21,2,0,Yes
713,Spain,48,163760.82,1,0,Yes
807,Germany,31,141069.18,3,1,No
728,France,38,115934.74,1,1,No
582,France,52,151457.88,1,1,No
704,Germany,35,154206.07,2,1,No
714,France,26,89928.99,1,0,No
628,France,30,89182.09,1,1,No
809,Germany,41,79706.25,2,0,No
547,Spain,44,0.0,3,0,Yes
560,France,27,0.0,2,0,No
811,France,31,117799.28,1,1,No
584,France,26,0.0,2,0,No
691,France,28,0.0,2,0,No
680,Germany,34,146422.22,1,0,Yes
588,Germany,33,150186.22,2,1,No
721,Germany,40,100275.88,1,0,Yes
850,France,47,0.0,1,0,Yes
529,France,32,147493.89,1,0,No
622,France,43,0.0,2,0,No
683,France,42,0.0,2,1,No
575,France,29,121823.4,2,1,No
577,Spain,40,0.0,2,1,No
510,Germany,31,113688.63,1,0,Yes
652,Spain,40,100471.34,1,1,No
569,Germany,28,100032.52,1,0,Yes
687,Spain,31,0.0,2,0,No
822,France,32,116358.0,1,0,No
656,Germany,23,163549.63,1,1,No
745,Germany,51,99183.9,1,1,No
386,Spain,53,131955.07,1,1,Yes
684,Spain,41,134177.06,1,0,No
635,Spain,38,0.0,2,0,No
582,France,30,0.0,2,1,No
613,Spain,19,0.0,1,1,No
795,Germany,56,94348.94,1,0,Yes
659,France,32,155584.21,1,1,No
745,France,28,0.0,2,0,No
604,Spain,41,0.0,2,1,No
509,Germany,32,170661.47,1,1,No
706,Germany,29,185544.36,1,0,No
619,Spain,44,52831.13,1,1,Yes
572,Germany,51,97750.07,3,1,Yes
695,France,36,114007.5,2,0,No
543,France,71,104308.77,1,1,No
640,France,33,84719.13,2,1,No
672,France,39,0.0,2,0,No
701,France,39,140236.98,1,1,No
634,Spain,25,0.0,2,1,No
531,Spain,42,75302.85,2,0,No
699,France,27,0.0,2,0,No
605,France,51,104760.82,1,1,Yes
534,France,49,0.0,1,0,Yes
449,Spain,31,113693.0,1,0,No
684,Spain,36,174180.39,1,0,No
622,Germany,42,115766.26,1,0,Yes
714,France,40,0.0,2,0,No
712,Spain,48,0.0,2,0,No
783,France,72,121215.9,2,1,No
743,Germany,45,144677.19,3,0,Yes
683,France,36,115350.63,1,1,No
654,Spain,40,105683.63,1,0,No
700,France,37,135179.49,1,0,No
744,Spain,31,117551.23,1,0,No
645,Germany,25,157404.02,2,0,No
525,Spain,36,77910.23,1,0,No
732,France,25,110942.9,1,0,No
721,France,40,0.0,2,1,No
622,France,32,179305.09,1,1,No
654,Germany,31,150593.59,2,1,No
529,France,43,123815.86,1,1,Yes
720,Spain,59,0.0,2,1,Yes
850,Germany,25,69385.17,2,0,No
667,Germany,27,138032.15,1,0,No
620,France,41,0.0,2,1,No
616,France,29,0.0,1,1,No
637,Germany,46,143500.82,1,0,Yes
710,Spain,29,119670.18,1,0,No
717,Spain,33,99106.73,1,0,No
786,Germany,24,120135.55,2,1,No
651,France,39,0.0,1,0,No
530,France,55,120905.03,1,1,Yes
815,Spain,57,0.0,3,0,Yes
715,Germany,34,102277.52,1,0,Yes
496,Germany,55,125292.53,1,1,Yes
680,Spain,42,0.0,1,0,No
646,France,51,101629.3,1,0,No
807,Germany,47,171937.27,1,1,No
727,France,47,0.0,2,0,No
787,France,25,0.0,2,0,No
806,France,34,0.0,2,0,No
603,France,31,129743.75,1,0,No
649,Spain,32,0.0,1,1,Yes
547,Germany,41,151191.31,1,0,Yes
684,Germany,32,102630.13,2,1,No
477,France,57,114023.64,2,1,Yes
558,Germany,41,124227.14,1,1,No
695,France,23,0.0,2,1,No
592,Spain,35,80285.16,1,0,Yes
789,France,31,175477.15,1,1,No
597,France,29,132144.35,1,0,No
839,Germany,47,136911.07,1,1,Yes
405,Germany,31,133299.67,2,1,No
658,France,39,0.0,2,0,No
684,Germany,42,117691.0,1,1,Yes
633,France,35,0.0,2,0,No
589,France,46,0.0,2,0,No
750,Germany,37,133199.71,2,1,No
771,Spain,51,135506.58,3,1,Yes
812,Germany,33,127154.14,2,1,No
539,Spain,39,0.0,2,1,No
670,Germany,42,49508.79,3,1,No
673,France,41,0.0,1,1,No
538,France,62,75051.49,1,0,Yes
575,Spain,52,123925.23,1,0,Yes
682,France,41,0.0,2,1,Yes
712,France,33,153819.58,1,0,Yes
598,Spain,39,0.0,2,1,No
776,Spain,30,0.0,2,1,No
606,Spain,23,70417.79,1,1,No
686,Spain,38,111484.88,1,1,No
850,Spain,38,146343.98,1,1,No
642,France,72,160541.0,2,1,No
606,Germany,27,130274.26,2,0,No
627,France,21,98993.02,1,1,No
850,Spain,36,0.0,2,0,No
850,Germany,32,141827.33,2,1,No
724,France,40,110054.45,1,1,No
579,France,28,0.0,2,1,No
727,Spain,28,0.0,1,0,No
813,Germany,36,98088.09,1,1,Yes
642,France,48,118317.27,4,0,Yes
669,Spain,22,0.0,2,0,No
574,Germany,54,99774.5,1,0,Yes
774,France,32,0.0,2,0,No
735,France,38,0.0,3,0,Yes
639,Spain,27,133806.54,2,0,No
738,Spain,44,0.0,2,0,Yes
835,France,32,124993.29,2,1,No
637,Spain,44,157622.58,1,1,No
589,Germany,48,126111.61,1,1,No
591,France,42,161651.37,2,1,No
723,France,40,142856.95,2,0,No
831,Germany,44,111100.98,1,1,Yes
733,Spain,35,102918.38,1,1,No
731,France,30,0.0,2,0,No
654,France,47,0.0,2,0,No
828,France,37,0.0,2,0,No
590,Spain,22,125265.61,1,1,No
657,France,37,82500.28,1,1,No
531,Germany,64,175754.87,2,1,No
516,France,47,109387.33,1,0,No
561,France,37,100443.36,2,1,No
682,Spain,54,83102.72,2,1,No
575,Spain,28,0.0,1,1,No
623,France,28,0.0,2,0,No
642,France,40,0.0,2,0,No
779,France,48,115290.27,1,0,Yes
671,France,42,0.0,2,0,No
495,France,40,140197.71,2,0,No
850,France,28,105245.34,1,1,No
630,France,50,0.0,2,1,No
588,France,32,0.0,2,1,No
562,Germany,35,142296.13,1,1,No
740,Spain,56,99097.33,1,1,Yes
695,France,28,171069.39,2,1,No
589,France,39,0.0,2,0,No
607,France,31,102523.88,1,1,No
794,France,35,0.0,2,1,No
580,Germany,44,143391.07,1,0,Yes
644,Germany,44,106022.73,2,0,No
636,Spain,36,0.0,1,0,No
599,Germany,36,128960.21,2,1,No
507,France,35,0.0,2,0,No
682,France,48,0.0,2,0,No
714,France,24,0.0,2,0,No
696,France,25,126442.59,1,0,No
599,Spain,51,0.0,1,1,No
577,France,37,127261.35,1,0,No
733,Spain,32,0.0,2,0,No
647,France,33,0.0,1,0,No
831,France,34,0.0,2,0,No
543,Germany,30,73481.05,1,1,No
679,France,34,160515.37,1,0,No
713,Germany,61,149525.34,2,0,No
690,Germany,43,166522.78,1,0,Yes
751,France,29,135536.5,1,0,No
613,Germany,43,120481.69,1,0,Yes
701,Spain,28,103421.32,1,1,No
698,France,33,135658.73,2,1,No
451,France,36,0.0,2,1,No
665,France,28,191402.82,2,0,No
726,Germany,50,94504.35,1,1,No
608,Germany,44,126147.84,1,1,Yes
549,France,46,0.0,1,1,No
803,France,33,0.0,2,0,No
663,France,43,87624.03,2,0,No
558,France,45,153697.53,2,0,Yes
714,France,25,0.0,2,0,No
704,France,39,0.0,1,0,No
805,Germany,45,116585.97,1,0,Yes
659,Germany,34,134464.58,2,0,No
738,Germany,62,83008.31,1,1,No
635,Spain,35,113635.16,1,0,No
530,Spain,36,0.0,2,0,No
661,Germany,41,122552.48,2,1,No
531,Spain,31,118899.45,2,0,No
694,France,29,99713.87,1,0,No
731,France,36,0.0,1,0,No
556,France,36,134208.22,1,1,No
647,Germany,41,85906.65,3,0,No
850,Germany,32,137714.25,1,1,No
573,Spain,33,160777.9,1,1,No
591,France,45,0.0,2,1,No
723,France,21,0.0,2,0,No
617,France,25,102585.88,2,1,No
704,Germany,39,102556.18,2,0,Yes
457,Germany,42,126772.57,1,1,No
787,Germany,38,158373.23,1,1,No
651,France,34,0.0,2,0,No
612,Germany,42,141927.1,1,1,No
828,Spain,47,109876.82,2,0,Yes
724,France,34,0.0,2,1,No
648,Germany,44,111369.79,2,1,No
569,Spain,35,116969.35,1,0,No
765,Germany,34,136729.51,2,0,No
577,Germany,44,152086.15,1,1,Yes
603,Spain,46,0.0,2,0,No
568,Spain,28,127289.28,1,0,No
748,Germany,45,119852.01,1,0,Yes
573,Spain,38,0.0,2,1,No
771,Spain,41,0.0,2,1,No
763,France,35,0.0,1,1,No
410,France,35,117183.74,1,1,No
728,France,33,129907.63,1,1,No
655,Spain,78,0.0,2,1,No
580,Germany,36,145387.32,2,1,Yes
712,France,35,124616.23,1,1,No
680,France,31,0.0,2,0,No
383,Spain,48,95808.19,1,0,Yes
721,France,35,0.0,2,0,No
620,France,42,0.0,2,1,No
774,Spain,36,117152.3,1,0,No
563,France,35,106250.72,1,0,No
850,Germany,27,111837.78,2,1,No
681,France,47,97023.21,1,1,No
631,France,31,137687.72,1,0,No
614,Spain,40,113348.5,1,1,No
704,Spain,24,122109.78,1,1,No
786,France,32,120452.4,2,0,No
534,France,53,0.0,2,1,No
590,Spain,34,65812.35,2,1,No
583,Spain,40,54428.37,1,0,Yes
656,France,75,0.0,2,1,No
597,France,33,0.0,2,0,No
588,Germany,48,143279.58,2,0,Yes
667,Germany,32,103846.65,1,0,No
627,France,37,125190.86,1,1,No
708,France,33,0.0,2,1,No
641,France,65,38340.02,1,0,Yes
527,Germany,28,123802.98,2,1,No
592,France,37,96651.03,1,1,No
465,France,33,0.0,2,0,No
628,France,39,0.0,2,0,No
678,France,43,133237.21,1,0,Yes
570,France,61,142105.35,1,1,No
815,France,37,166115.42,1,0,No
817,France,37,81070.34,2,0,No
717,France,35,0.0,1,1,No
641,France,53,123835.52,2,1,No
624,France,51,123401.43,2,1,No
579,Germany,49,169377.31,1,1,No
698,France,38,130015.24,1,1,No
645,France,32,0.0,2,1,No
691,France,34,133936.04,2,0,No
638,France,34,114543.27,1,1,No
705,France,31,119794.67,1,0,No
720,France,33,0.0,2,1,No
553,Spain,44,0.0,1,0,No
658,France,29,0.0,2,1,No
648,Germany,32,157138.99,3,0,Yes
636,Spain,45,0.0,2,1,No
527,Germany,41,136733.24,1,1,No
717,Germany,28,82498.14,2,0,No
614,Spain,39,151914.93,1,0,No
737,France,43,80090.93,1,0,Yes
587,Spain,51,83739.32,1,1,No
682,France,35,181166.44,1,1,Yes
710,France,38,130588.82,1,1,No
507,France,42,0.0,2,0,No
609,Germany,33,94126.67,1,0,No
786,France,32,0.0,2,0,No
688,France,38,148045.68,1,0,Yes
710,France,38,0.0,2,0,No
779,Spain,33,0.0,2,0,No
733,France,44,168165.84,1,1,No
583,Germany,26,72835.56,2,0,No
627,France,41,0.0,2,0,No
666,Germany,31,123212.08,2,1,No
620,Spain,38,0.0,2,1,No
614,Spain,39,0.0,2,1,No
606,France,40,119501.88,2,0,No
700,Germany,39,144550.83,2,1,No
677,Germany,34,126729.41,1,1,Yes
850,Germany,36,119984.07,1,0,Yes
564,France,35,0.0,1,0,No
771,Spain,56,0.0,1,1,Yes
620,Spain,42,121490.05,1,1,No
610,Spain,46,91897.8,1,0,No
609,Spain,39,139443.75,2,0,No
683,Germany,35,144961.97,1,1,No
633,Germany,42,126041.02,1,1,No
676,Germany,28,69459.05,2,1,No
693,France,38,198338.77,2,1,No
709,France,36,0.0,2,0,No
569,Germany,35,109196.66,3,0,Yes
684,Spain,38,134168.5,3,0,Yes
565,France,34,0.0,1,1,No
681,France,29,0.0,1,0,No
503,Spain,36,0.0,2,1,No
656,France,40,0.0,2,1,No
566,Germany,65,120100.41,1,0,Yes
592,France,62,0.0,1,1,No
687,Spain,50,0.0,2,0,No
686,Spain,22,0.0,2,0,No
616,Spain,30,0.0,2,0,No
494,Spain,67,0.0,2,1,No
534,France,38,0.0,1,0,No
695,Spain,31,0.0,2,1,No
579,Spain,31,0.0,2,0,No
432,Germany,38,135559.8,2,1,No
816,Germany,25,150355.35,2,1,No
730,France,37,0.0,2,1,No
593,France,35,133489.12,2,1,No
715,Germany,37,105489.31,1,0,Yes
775,Germany,25,60205.2,2,0,No
539,France,38,0.0,2,0,No
576,Spain,19,0.0,2,0,No
617,Spain,50,0.0,1,0,Yes
688,France,40,0.0,1,1,No
608,France,33,0.0,1,1,No
597,Spain,35,0.0,3,1,Yes
670,France,42,112333.63,1,1,No
616,Germany,57,116936.81,1,1,No
579,Germany,50,117721.02,1,1,Yes
786,France,37,165896.22,2,1,No
704,Spain,44,153656.85,1,0,No
796,France,50,94164.0,1,1,No
598,Spain,39,0.0,2,0,No
602,France,49,191808.73,1,0,No
619,France,58,152199.33,1,1,No
492,Germany,52,125396.24,1,0,Yes
641,Germany,41,104405.54,3,0,No
518,France,27,133801.49,1,1,No
623,Spain,40,0.0,3,0,No
733,France,28,0.0,2,0,No
625,Germany,42,100047.33,1,0,No
759,France,31,109848.6,1,1,No
604,France,32,127849.38,1,0,No
512,Spain,46,0.0,2,1,No
520,France,29,95947.76,1,0,No
805,Spain,26,0.0,2,1,No
626,France,43,137638.69,1,0,Yes
656,France,38,0.0,1,1,No
785,Spain,41,0.0,2,1,No
553,France,31,0.0,2,0,No
569,France,44,0.0,2,0,No
670,France,38,89416.99,1,0,No
586,Spain,42,0.0,2,1,No
617,Spain,45,0.0,1,0,No
508,France,60,143262.04,1,1,No
624,Spain,35,119656.45,2,1,No
654,France,29,132954.64,1,1,No
681,Germany,44,105206.7,2,1,No
578,Spain,28,0.0,2,0,No
621,Spain,37,83061.26,2,0,No
632,France,40,147650.68,1,1,No
644,France,44,73348.56,1,0,Yes
821,France,28,0.0,2,0,No
754,France,38,0.0,2,0,No
568,Spain,27,116320.68,1,1,No
584,France,33,0.0,2,1,No
549,France,29,0.0,2,1,No
729,France,38,0.0,2,0,No
523,France,61,66250.71,1,1,No
477,Germany,24,95675.62,2,0,Yes
675,Germany,42,92616.64,2,0,No
782,Spain,41,0.0,1,0,No
616,Spain,36,0.0,1,1,Yes
738,Spain,37,100565.94,1,1,No
717,Spain,42,190305.78,1,0,Yes
526,Germany,35,118536.4,1,0,Yes
660,France,19,127649.64,1,1,No
525,France,35,165358.77,1,1,No
629,Spain,29,0.0,2,1,No
616,Germany,36,78249.53,1,0,No
521,Germany,61,125193.96,1,1,No
691,France,29,0.0,2,0,No
687,Germany,41,154007.21,1,0,No
677,Spain,43,133214.88,2,1,No
695,Spain,63,146202.93,1,1,Yes
663,France,27,0.0,2,0,No
496,France,30,90963.49,1,1,No
747,Spain,41,0.0,1,0,Yes
546,France,52,0.0,1,0,Yes
706,Spain,68,114386.85,1,1,No
472,France,26,0.0,2,0,No
703,France,40,0.0,2,1,No
850,France,38,0.0,2,0,No
667,Spain,71,137260.78,1,1,Yes
559,France,33,111060.05,2,0,No
636,Spain,60,124447.73,1,1,Yes
672,France,34,0.0,2,1,No
667,France,42,0.0,1,1,Yes
648,Germany,33,135310.41,2,1,No
497,France,32,0.0,2,0,No
743,France,73,0.0,2,1,No
619,France,29,0.0,2,0,No
639,Spain,34,139393.19,2,0,No
540,Spain,28,0.0,2,0,No
766,France,26,104258.8,1,1,No
749,France,26,0.0,2,1,No
655,Germany,32,113447.01,1,0,No
630,France,33,0.0,2,0,No
778,Germany,33,111063.73,2,0,No
757,Germany,30,161378.02,1,0,Yes
529,Spain,39,82766.43,1,1,No
620,Spain,29,0.0,2,0,No
615,France,61,104267.7,1,0,Yes
735,France,25,91718.8,1,0,No
705,Spain,47,63488.7,1,1,Yes
644,Spain,46,12459.19,1,0,Yes
505,Germany,37,159863.9,2,1,No
471,Germany,23,104592.55,2,0,No
722,Spain,50,132088.59,1,1,No
577,Spain,39,0.0,2,0,No
744,Spain,44,120654.68,1,0,No
573,France,30,0.0,2,0,No
653,France,32,83772.95,1,1,No
660,France,31,172325.67,1,1,No
787,France,46,117685.31,2,1,No
617,France,41,0.0,2,1,No
567,France,39,0.0,2,0,No
682,Spain,64,0.0,2,1,No
684,France,35,135871.5,1,1,No
447,France,41,0.0,4,1,Yes
625,Germany,49,128504.76,1,0,Yes
585,France,36,0.0,2,0,No
516,France,42,56228.25,1,0,No
732,Germany,45,98792.4,1,0,Yes
628,Germany,40,181768.32,2,1,No
682,Spain,48,101198.01,1,1,No
746,France,25,0.0,2,1,No
655,France,60,0.0,2,1,No
644,France,39,0.0,1,0,No
778,France,34,139064.06,2,0,No
617,France,35,104508.1,1,1,No
660,Germany,35,113948.58,1,0,Yes
537,France,47,0.0,2,1,No
554,France,39,0.0,2,1,No
806,France,31,0.0,2,1,No
611,Germany,37,117524.72,2,1,No
665,France,37,160389.82,1,1,No
648,France,37,0.0,2,0,No
692,France,27,125547.53,1,0,No
507,Spain,46,92783.68,1,1,No
696,Germany,49,97036.22,2,0,Yes
681,France,34,0.0,2,0,No
687,France,26,0.0,2,1,No
641,Spain,40,102145.13,1,1,No
507,France,33,113452.66,1,0,No
688,Spain,46,155681.72,1,0,No
535,Germany,38,127475.24,1,0,Yes
701,France,41,0.0,2,1,No
488,France,43,112751.13,1,1,No
539,France,29,0.0,2,1,No
674,France,45,144889.18,1,1,Yes
538,Spain,40,0.0,2,1,No
829,France,22,150126.44,1,0,Yes
768,France,54,69712.74,1,1,No
585,Spain,44,0.0,2,1,No
581,France,31,0.0,2,0,No
682,Germany,35,117438.92,2,1,No
653,France,38,119315.75,1,0,No
712,France,30,89571.59,1,1,No
620,Germany,34,102251.57,1,0,No
709,France,42,118546.71,1,1,No
832,France,61,0.0,1,1,Yes
635,Spain,38,103257.14,1,0,No
749,Spain,43,124209.02,1,1,No
629,Spain,32,0.0,2,1,No
836,Spain,41,150302.84,1,1,No
542,Spain,34,108653.93,1,1,No
645,France,45,85325.93,1,0,No
844,France,29,0.0,2,0,No
747,Germany,37,135776.36,3,0,Yes
645,France,40,131411.24,1,1,No
752,Spain,36,0.0,2,1,No
760,Spain,41,0.0,2,0,No
714,Germany,45,106431.97,2,1,No
717,France,50,90305.76,1,1,No
645,Germany,28,117466.03,2,1,No
681,France,32,148884.47,2,1,No
681,Germany,44,91115.76,2,0,Yes
679,Germany,37,77373.87,2,1,No
528,Spain,23,104744.89,1,0,No
710,France,31,0.0,2,1,No
733,Germany,39,91538.51,1,1,No
724,France,32,0.0,2,1,No
726,France,34,185734.75,1,1,No
520,France,30,143396.54,2,1,No
556,France,40,125909.85,1,1,No
579,France,45,0.0,2,0,No
674,France,36,154525.7,1,1,No
570,France,29,0.0,1,0,No
631,France,51,100654.8,1,0,No
623,Spain,44,83325.77,1,1,No
665,France,35,110934.54,1,0,No
523,Spain,36,113680.54,1,0,No
706,Germany,31,117020.08,2,0,No
619,France,49,145359.99,1,0,No
593,Germany,39,151391.68,1,0,Yes
608,Spain,66,123935.35,1,1,No
526,France,36,0.0,2,0,No
684,Spain,40,70291.02,1,1,Yes
604,Germany,42,166031.45,1,0,No
636,Germany,36,96643.32,1,0,No
669,Spain,33,0.0,2,1,No
624,France,71,0.0,2,1,No
631,France,29,0.0,2,1,No
753,France,48,0.0,2,1,No
588,France,40,0.0,2,0,No
729,Germany,26,97268.1,2,0,No
602,France,42,0.0,2,0,Yes
689,Germany,55,76296.81,1,0,Yes
486,Spain,27,0.0,2,0,No
809,Germany,42,64497.94,3,1,Yes
562,France,38,0.0,1,0,No
763,Spain,32,0.0,2,0,No
669,France,57,0.0,2,1,No
709,France,39,0.0,2,0,No
554,Spain,45,0.0,2,1,No
699,France,37,0.0,2,0,No
732,Spain,54,134249.7,1,1,No
625,France,45,0.0,1,1,Yes
599,France,30,105443.68,1,1,No
584,Spain,50,0.0,1,1,Yes
499,France,35,0.0,2,0,No
526,Spain,38,0.0,2,0,No
625,Germany,35,86147.46,2,0,Yes
537,Spain,38,96939.06,1,1,No
696,Spain,47,106758.6,1,1,No
679,France,33,112528.65,2,0,No
684,France,60,116563.58,1,0,Yes
850,France,32,0.0,1,1,No
495,Spain,42,0.0,2,0,No
537,Spain,38,141786.78,1,1,No
850,France,41,136416.82,1,1,No
513,France,30,0.0,2,0,No
618,Germany,40,133245.52,2,1,No
802,Germany,41,90757.64,2,1,No
547,France,43,92350.36,1,1,No
613,Germany,69,78778.49,1,1,No
592,Germany,34,102143.93,2,1,No
546,France,29,0.0,1,1,No
721,Germany,37,98459.6,1,0,No
671,Germany,47,114603.76,2,0,Yes
624,Spain,35,0.0,2,0,No
751,Germany,51,148074.79,1,0,Yes
636,Spain,36,0.0,3,1,Yes
607,Spain,62,108004.64,1,1,Yes
509,Germany,29,107712.57,2,1,No
653,Spain,35,0.0,2,1,No
709,Spain,37,0.0,3,0,No
559,France,32,145303.52,1,0,No
684,Germany,37,138476.41,2,1,No
635,France,27,127471.56,1,1,Yes
709,France,26,156551.63,1,1,No
656,Germany,49,97092.87,1,0,Yes
793,France,32,0.0,2,0,Yes
609,Spain,37,129312.79,1,1,No
618,Germany,29,100315.1,2,1,No
850,France,35,81684.97,1,0,No
669,Spain,51,88827.53,1,0,Yes
594,Germany,40,152092.44,2,1,No
616,Spain,71,0.0,2,1,No
676,France,49,0.0,1,0,Yes
608,Spain,38,102406.76,1,1,No
710,France,21,109130.96,2,1,No
695,France,29,0.0,2,1,No
530,Germany,33,75242.28,1,1,No
509,Spain,29,0.0,2,0,No
517,France,45,0.0,1,0,Yes
758,Germany,33,129142.54,2,1,No
665,France,51,0.0,1,0,No
631,Germany,22,139129.92,1,1,No
576,Spain,33,0.0,2,1,No
544,Spain,22,66483.32,1,1,No
596,Germany,40,62389.03,3,0,Yes
481,France,34,0.0,2,1,No
498,France,46,91857.66,1,0,Yes
512,Spain,31,0.0,2,0,No
594,France,56,0.0,1,0,Yes
570,France,30,176173.52,1,0,Yes
721,Spain,38,0.0,1,1,No
453,France,37,131834.76,2,0,No
562,France,48,92347.96,1,1,No
682,France,40,0.0,2,1,No
748,France,40,95297.11,1,0,No
729,France,32,0.0,2,0,No
663,France,39,0.0,1,0,No
735,France,53,123845.36,2,1,Yes
627,Germany,62,143426.34,2,1,No
713,France,46,0.0,1,1,No
562,Germany,31,112708.2,1,1,No
632,France,43,100013.51,1,0,No
479,France,33,208165.53,1,0,Yes
658,Spain,21,0.0,2,1,No
598,France,40,0.0,1,0,Yes
597,France,19,0.0,2,1,No
512,France,33,121685.31,2,1,No
704,France,39,111525.02,1,0,No
474,France,26,0.0,2,0,No
604,Germany,36,113546.3,1,1,No
683,France,41,95696.52,2,1,No
537,France,28,88963.31,2,1,No
794,Spain,31,144880.34,2,1,No
732,France,55,136576.02,1,1,Yes
495,France,38,63093.01,1,1,No
552,Germany,38,132271.12,2,1,No
602,France,29,88814.4,2,1,No
607,Germany,40,90594.55,1,1,No
675,Germany,33,141816.25,1,0,Yes
443,France,54,138547.97,1,1,Yes
727,France,31,52192.08,2,1,No
482,France,38,124976.19,1,0,No
686,France,34,0.0,2,0,No
588,Germany,35,104356.38,1,0,No
605,Spain,48,150315.92,1,1,No
583,France,39,129299.28,2,0,No
738,Germany,37,140950.92,2,0,No
744,Spain,30,128065.12,1,0,No
781,France,23,107433.48,1,0,No
699,France,34,117468.67,1,0,No
639,France,27,0.0,2,0,No
583,France,27,0.0,3,0,No
587,France,42,0.0,1,0,No
694,France,40,0.0,2,0,No
570,France,29,153040.03,1,1,Yes
692,Germany,45,142084.04,4,0,Yes
511,France,30,0.0,2,0,No
788,France,32,112079.58,1,0,No
526,Spain,66,132044.6,2,1,No
749,Spain,46,66582.81,1,0,Yes
691,France,33,0.0,2,1,No
481,France,39,0.0,1,1,No
752,France,33,0.0,2,1,No
658,France,38,102895.1,1,0,No
679,Spain,42,0.0,1,1,No
754,Germany,27,117578.35,2,1,No
679,France,47,198546.1,2,0,Yes
633,Spain,39,0.0,2,0,No
674,France,31,0.0,1,0,No
600,Germany,28,116623.31,1,1,No
645,Spain,49,0.0,2,0,No
698,France,36,0.0,2,1,No
508,Spain,54,0.0,1,1,No
555,France,44,105770.7,3,0,Yes
751,France,48,0.0,1,0,Yes
738,France,39,94435.45,2,1,No
706,Germany,39,112889.91,1,1,No
595,France,53,0.0,2,0,Yes
577,Germany,43,127940.47,1,0,Yes
578,Germany,36,129745.1,1,1,No
699,France,32,0.0,2,1,No
826,France,30,0.0,2,1,No
656,Germany,46,141535.52,1,0,Yes
556,France,47,139914.27,1,1,No
569,France,41,120243.49,1,0,Yes
765,France,34,91835.16,1,0,No
544,Spain,37,0.0,2,0,No
588,Spain,22,67178.19,1,1,Yes
740,Spain,31,0.0,2,0,No
850,Spain,38,115378.94,1,1,No
766,Germany,30,127786.28,2,1,No
849,France,41,0.0,2,1,Yes
612,France,33,64900.32,2,0,No
517,Germany,53,109172.88,1,0,Yes
645,France,55,0.0,2,1,No
696,Germany,43,114091.38,1,1,No
716,France,40,0.0,2,1,No
590,France,32,0.0,2,0,No
656,France,45,145933.27,1,1,No
473,Germany,35,131504.73,1,0,No
742,Germany,44,107926.02,1,1,Yes
834,Germany,57,112281.6,3,0,Yes
721,France,41,0.0,2,1,No
590,Spain,29,0.0,1,1,Yes
